product_id,product_name,category,subcategory,brand,price,cost,discount_percent,rating,stock_quantity,seller,launch_date
PRD_000434,Everline_Tools_434,Beauty,Tools,Everline,42.3,19.3,10,3.6,1765,TopDeals_Co,2020-03-08
PRD_000435,Pinegrove_Fragrance_435,Beauty,Fragrance,Pinegrove,31.21,17.39,0,4.5,1803,MarketPlus,2024-11-12
PRD_000436,Crestwood_Cycling_436,Sports,Cycling,Crestwood,130.08,94.56,15,4.9,373,ShopSmart_Official,2023-09-15
PRD_000437,Nova_Fragrance_437,Beauty,Fragrance,Nova,29.38,17.88,15,4.2,1980,TopDeals_Co,2020-10-15
PRD_000438,Quanta_Skincare_438,Beauty,Skincare,Quanta,59.55,36.16,20,4.4,1443,TopDeals_Co,2024-09-14
PRD_000439,Zenith_Kitchen_439,Home,Kitchen,Zenith,208.32,141.66,0,4.2,142,ShopSmart_Official,2025-07-09
PRD_000440,Northfield_Academic_440,Books,Academic,Northfield,50.03,32.51,15,3.1,1482,MarketPlus,2025-01-04
PRD_000441,Vireo_NonFiction_441,Books,NonFiction,Vireo,42.17,31.42,10,1.9,1275,MarketPlus,2020-11-06
PRD_000442,Urbanix_Haircare_442,Beauty,Haircare,Urbanix,44.7,25.28,20,3.7,208,ShopSmart_Official,2023-04-27
PRD_000443,Lumo_Camera_443,Electronics,Camera,Lumo,567.42,285.84,15,2.7,1786,ShopSmart_Official,2021-03-11
PRD_000444,Pinegrove_Haircare_444,Beauty,Haircare,Pinegrove,64.56,42.87,20,3.3,147,MarketPlus,2021-06-02
PRD_000445,Zenith_Mobile_445,Electronics,Mobile,Zenith,1155.17,865.31,25,3.7,343,PrimeSellers,2021-07-15
PRD_000446,Vireo_Women_446,Fashion,Women,Vireo,207.48,144.43,15,4.2,809,TopDeals_Co,2020-11-02
PRD_000447,Pinegrove_Bedding_447,Home,Bedding,Pinegrove,311.99,217.97,10,4.2,1447,TopDeals_Co,2020-03-16
PRD_000448,Quanta_Camera_448,Electronics,Camera,Quanta,1023.94,723.68,20,2.2,222,ValueMart,2020-06-21
PRD_000449,Crestwood_Team_Sports_449,Sports,Team_Sports,Crestwood,220.54,152.76,25,4.1,208,TopDeals_Co,2021-10-09
PRD_000450,Vireo_Decor_450,Home,Decor,Vireo,565.29,368.95,0,4.5,188,PartnerHub,2023-08-22
PRD_000451,Marlow_Fitness_451,Sports,Fitness,Marlow,171.04,107.77,0,3.5,1499,ValueMart,2025-06-06
PRD_000452,Pinegrove_Tools_452,Beauty,Tools,Pinegrove,105.49,73.35,0,3.7,1633,TopDeals_Co,2026-01-05
PRD_000453,Crestwood_Apparel_453,Sports,Apparel,Crestwood,28.46,18.54,0,4.2,1939,MarketPlus,2021-11-20
PRD_000454,Solace_Outdoor_454,Sports,Outdoor,Solace,168.45,102.15,5,2.1,1836,ShopSmart_Official,2021-04-20
PRD_000455,Crestwood_Comics_455,Books,Comics,Crestwood,16.35,10.84,15,3.2,496,PrimeSellers,2022-11-16
PRD_000456,Urbanix_Furniture_456,Home,Furniture,Urbanix,572.17,318.49,20,4.0,885,MarketPlus,2026-03-17
PRD_000457,Nova_Comics_457,Books,Comics,Nova,19.1,10.11,15,3.8,263,MarketPlus,2023-03-15
PRD_000458,Urbanix_Bedding_458,Home,Bedding,Urbanix,396.3,250.26,15,3.3,81,PartnerHub,2022-09-28
PRD_000459,Vireo_Laptop_459,Electronics,Laptop,Vireo,520.91,338.55,0,4.2,861,ValueMart,2025-11-16
PRD_000460,Pinegrove_Headphones_460,Electronics,Headphones,Pinegrove,1283.48,656.81,30,4.3,122,ValueMart,2022-08-21
PRD_000461,Crestwood_Tools_461,Beauty,Tools,Crestwood,86.1,42.96,10,4.6,1157,TopDeals_Co,2025-01-02
PRD_000462,Quanta_Tools_462,Beauty,Tools,Quanta,31.65,20.05,15,3.8,1688,PartnerHub,2026-03-11
PRD_000463,Solace_Footwear_463,Fashion,Footwear,Solace,144.08,98.66,30,4.1,347,ShopSmart_Official,2025-11-05
PRD_000464,Northfield_Team_Sports_464,Sports,Team_Sports,Northfield,207.88,93.73,0,3.7,580,ShopSmart_Official,2026-03-02
PRD_000465,Crestwood_Team_Sports_465,Sports,Team_Sports,Crestwood,201.96,94.79,5,4.5,1940,PartnerHub,2025-02-17
PRD_000466,Zenith_Accessories_466,Fashion,Accessories,Zenith,35.03,17.32,10,4.3,1410,ValueMart,2021-03-07
PRD_000467,Vireo_Fragrance_467,Beauty,Fragrance,Vireo,53.62,24.49,5,4.0,1520,ShopSmart_Official,2025-01-22
PRD_000468,Quanta_Bedding_468,Home,Bedding,Quanta,565.32,358.63,15,3.6,1637,TopDeals_Co,2022-10-03
PRD_000469,Urbanix_Footwear_469,Fashion,Footwear,Urbanix,42.14,26.12,5,3.6,460,PrimeSellers,2023-05-18
PRD_000470,Crestwood_Men_470,Fashion,Men,Crestwood,59.16,43.59,0,3.9,971,ValueMart,2024-05-12
PRD_000471,Marlow_Children_471,Books,Children,Marlow,38.46,27.86,30,4.1,1005,ShopSmart_Official,2023-12-22
PRD_000472,Nova_Mobile_472,Electronics,Mobile,Nova,218.32,130.02,10,4.6,1609,ShopSmart_Official,2020-08-25
PRD_000473,Urbanix_Laptop_473,Electronics,Laptop,Urbanix,436.17,317.55,0,2.6,181,PrimeSellers,2020-08-06
PRD_000474,Urbanix_Makeup_474,Beauty,Makeup,Urbanix,89.27,65.18,10,3.7,851,MarketPlus,2020-07-07
PRD_000475,Quanta_Comics_475,Books,Comics,Quanta,46.15,29.1,0,3.9,138,PartnerHub,2021-11-25
PRD_000476,Everline_Bedding_476,Home,Bedding,Everline,445.47,231.36,10,4.3,78,PartnerHub,2023-05-15
PRD_000477,Vireo_Kitchen_477,Home,Kitchen,Vireo,312.62,221.25,0,3.2,897,ValueMart,2025-08-22
PRD_000478,Crestwood_Headphones_478,Electronics,Headphones,Crestwood,296.61,219.95,15,4.1,1341,PartnerHub,2024-11-19
PRD_000479,Urbanix_Children_479,Books,Children,Urbanix,11.72,8.65,25,3.2,953,PartnerHub,2020-07-06
PRD_000480,Marlow_Comics_480,Books,Comics,Marlow,44.23,19.97,0,4.1,1141,ValueMart,2024-08-13
PRD_000481,Zenith_Storage_481,Home,Storage,Zenith,349.19,214.14,0,4.3,1906,PrimeSellers,2026-04-20
PRD_000482,Lumo_Apparel_482,Sports,Apparel,Lumo,309.06,205.5,20,4.2,954,PartnerHub,2024-03-15
PRD_000483,Quanta_Makeup_483,Beauty,Makeup,Quanta,38.26,27.48,20,2.8,297,ShopSmart_Official,2020-01-28
PRD_000484,Vireo_Cycling_484,Sports,Cycling,Vireo,159.9,91.94,0,4.7,208,ShopSmart_Official,2023-07-02
PRD_000485,Vireo_Headphones_485,Electronics,Headphones,Vireo,1265.14,644.82,0,2.2,1955,PartnerHub,2025-01-11
PRD_000486,Lumo_NonFiction_486,Books,NonFiction,Lumo,42.13,31.49,5,3.5,691,TopDeals_Co,2023-08-15
PRD_000487,Crestwood_Accessories_487,Electronics,Accessories,Crestwood,695.32,407.74,5,2.8,124,MarketPlus,2020-11-03
PRD_000488,Zenith_Men_488,Fashion,Men,Zenith,215.96,161.76,10,4.3,547,TopDeals_Co,2020-01-17
PRD_000489,Vireo_Kids_489,Fashion,Kids,Vireo,75.01,38.98,20,3.2,1397,ShopSmart_Official,2025-10-11
PRD_000490,Everline_Accessories_490,Fashion,Accessories,Everline,248.15,159.23,5,3.3,130,PrimeSellers,2023-08-24
PRD_000491,Crestwood_Fitness_491,Sports,Fitness,Crestwood,288.95,157.39,25,3.7,1272,ShopSmart_Official,2025-08-01
PRD_000492,Pinegrove_Comics_492,Books,Comics,Pinegrove,19.33,12.37,20,4.4,32,ShopSmart_Official,2022-03-24
PRD_000493,Urbanix_Skincare_493,Beauty,Skincare,Urbanix,84.63,50.53,0,4.7,834,PartnerHub,2025-08-19
PRD_000494,Urbanix_Headphones_494,Electronics,Headphones,Urbanix,1497.63,761.61,25,4.8,1384,TopDeals_Co,2025-01-06
PRD_000495,Crestwood_Headphones_495,Electronics,Headphones,Crestwood,1407.18,715.64,5,4.7,828,ValueMart,2020-07-10
PRD_000496,Everline_Accessories_496,Fashion,Accessories,Everline,215.0,148.67,5,4.5,1249,MarketPlus,2022-11-21
PRD_000497,Zenith_NonFiction_497,Books,NonFiction,Zenith,12.68,6.71,25,4.7,1457,PartnerHub,2024-12-25
PRD_000498,Nova_Accessories_498,Electronics,Accessories,Nova,1414.63,674.3,15,3.7,1114,TopDeals_Co,2026-02-13
PRD_000499,Pinegrove_Laptop_499,Electronics,Laptop,Pinegrove,680.85,315.33,0,4.6,727,PartnerHub,2020-12-03
PRD_000500,Vireo_Fitness_500,Sports,Fitness,Vireo,254.65,167.57,5,4.1,266,ValueMart,2025-02-19
